14531.5
14426.79981
14431
14435.2002
14458.79981
14495.29981
14611.79981
14546
14795
14740.79981
14681
14776.09961
14816
14827.7002
14831.7002
14843
14841.79981
14841
14791
14857
14877
14921.90039
14931
15008
15037
15010
14964.59961
14970
14989.09961
15010
15030.40039
15037.09961
14986
14977
14960.79981
15022
15004.2002
15011
14978
14982.79981
14914.2002
14849.09961
14826
14838
14890.09961
14900
14884.7002
14886
14831.2002
14856.7002
14756.90039
14724.2002
14661
14776.40039
14747.09961
14764.09961
14845.7002
14831
14933.5
14850
14845
14773
14811
14895
14850
14855
14902.09961
14890
14882.29981
14904
14865.29981
14892.29981
14823
14858.7002
14954.90039
14915
14933.59961
14946
14985.79981
15008.59961
15019
15026.59961
15031
15204
15167.2002
15175.29981
15175.2002
15221
15290
15180
15206.7002
15215.79981
15246
15343
15338.5
15318.59961
15364
15420
15441.40039
15466.2002
15620
15562
15626
15586.5
15549
15502.7002
15554.2002
15549.2002
15649
15690
15696
15780
15609.5
15675
15645
15671.5
15500
15473.90039
15530.09961
15557
15655
15720
15629.40039
15755
15671
15619.59961
15605
15675.09961
15746
15726.5
15634.5
15355.5
15421
15520.29981
15623
15596
15590
15582
15676.29981
15554.7002
15481
15626
15615.90039
15567.5
15556
15513
15563
15565.90039
15607
15617.5
15789
15620
15508.79981
15550
15571.79981
15560
15620
15602.29981
15580
15528.90039
15414
15172
15114.79981
15082
15162
15096
15141
15055.90039
15007
14955.5
14938.7002
14942.5
14970.40039
14995
14990.7002
14855
14881
15078.79981
15200
15147
15117
15140
15182.2002
15211
15179
15210
15142
15159
15162.5
15233
15192
15210
15257.7002
15209
15240
15243
15322
15255.09961
15352
15437
